tconst,title,startYear,endYear,runtime,genres,avgRating,numVotes,Rating,Summary,ReleaseDate,Genre,Language,Poster
tt0098924,TaleSpin,1990,1991,30,Action Adventure Animation,7.5,16059,,Baloo the Bear from The Jungle Book (1967) is cast as a 1930s Pacific Islands bush pilot.,"Release dateSeptember 7, 1990 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BY2VlOWRlNzYtMWU4My00NzdjLTgzNzktN2VjNTlhM2IwMWExXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0874608,Inspector Lewis,2006,2015,90,Crime Drama Mystery,8.2,16059,,DI Robert Lewis and DS James Hathaway solve the tough cases that the learned inhabitants of Oxford throw at them.,"Release dateJuly 30, 2006 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMzdmOTA5MDMtYmRiOS00NTVmLTlhZGUtOWEwMjAyYWQ4NDdlXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0077089,Taxi,1978,1983,30,Comedy,7.7,16023,,The staff of a New York City taxicab company go about their job while they dream of greater things.,"Release dateSeptember 12, 1978 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTM5Nzg2NTA2OV5BMl5BanBnXkFtZTcwMjk5MzYyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt1279972,Treme,2010,2013,55,Drama Music,8.3,16010,,"Life after Hurricane Katrina as the residents of New Orleans try to rebuild their lives, their homes, and their unique culture in the aftermath of one of the worst natural disasters in the U... Read all","Release dateApril 11, 2010 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjg4ZGZkYjEtYTZhMy00YjU1LTg1MTYtNDlmNTAwYTA0M2NmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR8,0,190,281_.jpg"
tt13238304,The Life and Movies of Erşan Kuneri,2022,\N,45,Comedy,6.6,16009,,Depiction of the life of Ersan Kuneri. An ex-pornographic actor turned filmmaker in 1980s Turkey.,"Release dateMay 13, 2022 (United States)",,Turkish,"https://m.media-amazon.com/images/M/MV5BNDI2N2VlYzQtYzc1My00YjRhLWE3OWMtMzFiN2YyN2ZkN2UzXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0255734,Grounded for Life,2001,2005,22,Comedy,7.5,15992,,Thirty-something Irish Catholic couple Sean and Claudia deal with their three children as well as Sean's judgmental father and carefree brother.,"Release dateJanuary 10, 2001 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMGRiYjQ1MGItNDVmYi00OThmLWFiZDEtODRhYWU1MTQyMzA4XkEyXkFqcGdeQXVyNTA4NzExMDg@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0131664,The Angry Beavers,1997,2001,30,Adventure Animation Comedy,7.2,15988,,"Brothers Daggett and Norbert Beaver have left home to gain independence by living on their own. Their goal is to live a wild bachelor lifestyle but, as might be expected from young brothers,... Read all","Release dateApril 19, 1997 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTBiNDVjNWUtYmExNy00ZjkyLWE3ZTEtNjhlZjc2MGU4MDU1XkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt1230180,The Angry Video Game Nerd,2004,\N,\N,Action Comedy Sci-Fi,8.5,15962,,A foul-mouthed nerd reviews bad video games.,"Release dateMay 25, 2004 (United States)",,EnglishSpanish,"https://m.media-amazon.com/images/M/MV5BYzExNjRkZmItYzFlNi00ZWI5LWE2MTEtNTcyZDQ1Y2QyZjBiXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt11947248,The Shrink Next Door,2021,2021,\N,Biography Comedy Drama,7.1,15908,,"The story of Marty and the therapist who turned his life around - then took it over. When he meets Dr. Ike, Marty just wants to get better at boundaries. Over 30 years, he'll learn all about... Read all","Release dateNovember 12, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNDNhOGIyNjktODUzYy00Y2EwLTk4MzgtZDQzNDkzMTdmZmQ2XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt5615700,Siren,2018,2020,60,Drama Fantasy Horror,7,15905,,A coastal town known for its legend of once being home to mermaids is turned upside down when a mysterious girl appears and begins wreaking havoc.,"Release dateMarch 29, 2018 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjFmYjFmMDgtNjk1Zi00NTc2LWIwOGEtZWIxYTdmMWVmYWVkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
tt0078607,The Dukes of Hazzard,1979,1985,60,Action Comedy,7.1,15899,,"The adventures of the fast-drivin', rubber-burnin' Duke boys of Hazzard County.","Release dateJanuary 26, 1979 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNDM3ZDQxMzctOWVhZC00ODk4LWJmOWQtMmE0YzFiYzdlNGI0XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt14954498,Echoes,2022,2022,47,Drama Mystery Thriller,5.9,15882,,"Leni and Gina are identical twins who have secretly swapped their lives since they were children, culminating in a double life as adults, but one of the sisters goes missing and everything i... Read all","Release dateAugust 19, 2022 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjU1OTg2MDgtMjE5Yi00YzVkLTg1NGYtYWVmMjY0MTRiOTQ5XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0063878,The Brady Bunch,1969,1974,30,Comedy Family,6.8,15860,,The misadventures of a large family united when a widower and a widow marry.,"Release dateSeptember 26, 1969 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTY0ODc0MzYyNV5BMl5BanBnXkFtZTYwODg4MzM5._V1_QL75_UX190_CR0,36,190,281_.jpg"
tt8303474,Utopia,2020,2020,55,Action Drama Mystery,6.7,15859,,"A group of young adults, who meet online, get a hold of a cult underground graphic novel, which not only pins them as a target of a shadowy deep state organization, but also burdens them wit... Read all","Release dateSeptember 25, 2020 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYWE4Y2M4YzItNWQzMy00YzA0LThjYTQtNDhlZDBkMjYzOGRmXkEyXkFqcGdeQXVyNjcyNjcyMzQ@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt5705956,The White Princess,2017,2017,60,Drama History Romance,7.5,15812,,"Based on the Philippa Gregory book of the same name, the story of Elizabeth of York, the White Queen's daughter, and her marriage to the Lancaster victor, Henry VII.","Release dateApril 6, 2017 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjQ0MTc3ODkxOV5BMl5BanBnXkFtZTgwMjEwNTQ0MTI@._V1_QL75_UX190_CR0,1,190,281_.jpg"
tt1515193,The Big C,2010,2013,30,Comedy Drama,8.1,15804,,A suburban mother faces her cancer diagnosis while trying to find humor and happiness as well.,"Release dateAugust 16, 2010 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTM4NjkzOTE1NF5BMl5BanBnXkFtZTcwNTk1OTQyOQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt2580046,Miraculous: Tales of Ladybug & Cat Noir,2015,\N,20,Action Adventure Animation,7.5,15803,,"Marinette and Adrien, two normal teens, transform into the superheroes Ladybug and Cat Noir when a mysterious evil threatens to destroy Paris.","Release dateDecember 20, 2015 (United States)",,UrduHindiFrenchKoreanEnglish,"https://m.media-amazon.com/images/M/MV5BZWExMThlOTUtYTA4ZC00NmEzLWE0NDktNmNjZGE3MDdkOTRhXkEyXkFqcGdeQXVyOTE4NzcwNzI@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt9054364,That Time I Got Reincarnated as a Slime,2018,\N,25,Action Adventure Animation,8.1,15788,,Average 37-year-old Minami Satoru dies and is reincarnated as the most unremarkable creature imaginable-a slime.,"Release dateSeptember 30, 2018 (United States)",,EnglishJapanese,"https://m.media-amazon.com/images/M/MV5BM2M2NDIzOTItZDA1Yy00M2Q4LTk3ZjctZjZmZjUyZWMxM2YyXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt9096108,Rasbhari,2019,\N,22,Drama Romance,2.8,15763,,"Nand pursues Shanu, a new English teacher, but their relationship changes when he discovers her supposed alter-ego as the spirit Rasbhari. He tries to save her from accusations of being a wi... Read all","Release dateJune 25, 2020 (India)",,Hindi,"https://m.media-amazon.com/images/M/MV5BYzBiYzE4YTgtNjhmYS00ZjIyLTlkNDQtNjU2YjVkN2U0OTRlXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt11041132,The Mosquito Coast,2021,2023,60,Adventure Drama Thriller,6.8,15734,,"Follows the dangerous journey of a radical idealist and brilliant inventor, Allie Fox, who uproots his family for Mexico when they suddenly find themselves on the run from the US government.","Release dateApril 30, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYjg2YTFjMzAtNTU1My00MWY2LTg4OGEtNmE5YjFhZjY2ZDlmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt7222086,Made in Abyss,2017,\N,\N,Action Adventure Animation,8.3,15732,,"A girl and her robot companion search for her mother, who's lost within a vast chasm.","Release dateJuly 7, 2017 (United States)",,JapaneseEnglish,"https://m.media-amazon.com/images/M/MV5BYWY3MTliMWYtMmQ1Zi00NDE0LTkzYmUtZDI4MDM1MTgwZTc4XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt6958022,The Defiant Ones,2017,2017,60,Biography Crime Documentary,8.5,15729,,"""The Defiant Ones"" examines the partnership between Jimmy Iovine and Dr. Dre - one the son of a Brooklyn longshoreman, the other straight out of Compton - and their leading roles in a chain ... Read all","Release dateJuly 9, 2017 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjAyMjg0MTMtZmUxZC00MzhiLTk1YzYtOGE4YWNmYmIzMjc4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt14961048,Swarm,2023,2023,34,Comedy Crime Drama,7.1,15717,,A young woman's obsession with a pop star takes a dark turn.,"Release dateMarch 17, 2023 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYzhhMTNlZGYtZDc2OC00NGZhLWJiM2EtN2ExZDQ3ZmY1MmNiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt1726839,The Looney Tunes Show,2011,2015,23,Adventure Animation Comedy,7.7,15716,,An updated iteration of the classic Looney Tunes characters focusing on their satirical misadventures living in suburbia.,"Release dateMay 3, 2011 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BOGM3YTM4ZjUtNTk1Mi00OWU2LWIxMTQtNmQxNmQzMjViMWY2XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt1685401,Highschool of the Dead,2010,2010,24,Action Animation Drama,7.2,15715,,High school students are overwhelmed with the start of the zombie apocalypse.,"Release dateJune 28, 2011 (United States)",,EnglishJapanese,"https://m.media-amazon.com/images/M/MV5BMmMxMzBkOGMtNWMyNS00NTZmLWFlOWEtYzhmODk3MDZhMTVlXkEyXkFqcGdeQXVyMTM0NDkxNDIz._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt8042500,Y: The Last Man,2021,2021,60,Action Adventure Drama,6,15715,,"Set in a post-apocalyptic world, Y is the last surviving male human on the planet. Based on the comic series ""Y: The Last Man.""","Release dateSeptember 13, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMzYyMjljMjctNDYzYS00OTc3LWJlNjUtNTVmNGZlN2UzMGRhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0086827,Who's the Boss?,1984,1992,30,Comedy Romance,6.6,15711,,"Tony Micelli, a retired baseball player, becomes the housekeeper of Angela Bower, an advertising executive in New York. Together they raise their kids, Samantha Micelli and Jonathan Bower, w... Read all","Release dateSeptember 20, 1984 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNGQ1YmI0MjktYWJhMC00ZWFkLThhNmYtN2EyZDliYTEzOTlmXkEyXkFqcGdeQXVyMTkxODQ4MDg@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt13274038,True Beauty,2020,2021,70,Comedy Drama Romance,8,15710,,"After being bullied and discriminated because of her ugly looks, a high school girl transforms herself into a gorgeous ""goddess"" and quickly rises to fame after mastering the art of makeup v... Read all","Release dateDecember 8, 2020 (United States)",,Korean,"https://m.media-amazon.com/images/M/MV5BNjk3NDk3MDEtMTU2OS00NTFiLWJkOWMtYTA2YjJlMTMyYTk1XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt1140100,Chowder,2007,2010,11,Adventure Animation Comedy,7.4,15681,,"In Marzipan City, excitable young food-loving Chowder is the apprentice of Mung Daal, a very old chef who runs a catering company with his wife Truffles and assistant Shnitzel.","Release dateNovember 2, 2007 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYmFlMDZkMWItZjVkMi00MzhmLWFhMjUtYTRjNjE1ZjE5ZGMzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt10680614,A Teacher,2020,2020,25,Drama,6.9,15680,,A new teacher finds herself falling for one of her students.,"Release dateNovember 10, 2020 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZjgzMmUwZjgtNzNhMi00M2Y0LWIxOTAtYzYzODdjMTYzZWQyXkEyXkFqcGdeQXVyMTIwNDUyNzMy._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt7772602,In the Dark,2019,2022,42,Action Crime Mystery,7.5,15658,,"Murphy is a hard-living, hard-drinking, disaffected twenty-something. She's also blind. Her life comes crashing down when she stumbles upon what she's sure is the lifeless body of her closes... Read all","Release dateApril 4, 2019 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMzk3NWVhMzgtNjkzMy00OWYxLWIxZDktZmIyODU5NjA5ZDE3XkEyXkFqcGdeQXVyMTUyNjM1OTE4._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt0285335,The Amazing Race,2001,\N,60,Adventure Family Reality-TV,7.8,15656,,"Multiple teams race around the globe for $1,000,000 to 'amazing' locations.","Release dateSeptember 5, 2001 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMDg3NmNjNTItYWU2MC00OWJhLTlkZjQtMmIyNjlhZTViZDljXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt7187044,City on a Hill,2019,2022,60,Crime Drama Thriller,7.6,15648,,"In early 1990s Boston, ADA, Decourcy Ward, forms an unlikely alliance with a corrupt venerated FBI veteran, Jackie Rohr. Together, they take on a case that changes the city's entire criminal... Read all","Release dateJune 7, 2019 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYTAxMGU0NzQtODRjOS00Y2IzLTlkOWMtYTdhYmVhYTBmNDgzXkEyXkFqcGdeQXVyMTUyMTgzNjY4._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0108981,The Vicar of Dibley,1994,2020,60,Comedy,8,15632,,A boisterous female minister comes to serve in an eccentrically conservative village's church.,"Release dateNovember 10, 1994 (United States)",,LatinHebrewEnglish,"https://m.media-amazon.com/images/M/MV5BNzZlN2EzNDQtZTMxNi00Y2I4LWE3ZDktMTI0NTI3YjliOGFkXkEyXkFqcGdeQXVyNjAyNzIzMDE@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt2647586,Resurrection,2013,2015,43,Drama Fantasy,7.3,15607,,"The lives of the people of Arcadia, Missouri are forever changed when their deceased loved ones return.","Release dateMarch 9, 2014 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjE2OTQ2Nzk4N15BMl5BanBnXkFtZTgwMTU0MTE5MjE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt15264192,Murderville,2022,\N,33,Comedy Crime Mystery,6.9,15594,,Eccentric detective Terry Seattle teams up with clueless celebrity guest stars to investigate a series of murders in this improvisational crime comedy.,"Release dateFebruary 3, 2022 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZDNlNzViNWUtYjYyMC00ZWQ5LWJmNDktMjc1ZjllYmFhZTM1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt12286260,Santa Inc.,2021,2021,30,Animation Comedy Fantasy,1.7,15593,,An elf working in Santa's Workshop in the North Pole dreams of becoming Santa Claus someday.,"Release dateDecember 2, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMWM2ZGQ5MjgtZWY5Zi00NTFjLWFjMDMtYTUzZWNhZmVhNmFhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt3314218,UnREAL,2015,2018,42,Drama,7.8,15585,,A behind-the-scenes look at the chaos surrounding the production of a dating competition program.,"Release dateJune 1, 2015 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZmM2MDg3ZTctNmE4My00YmZjLTkyZGEtODZkMDU4ZjQ3ZDM2XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt0429087,Shantaram,2022,2022,52,Action Adventure Crime,7.4,15581,,Lindsay arrives in Mumbai after escaping from an Australian prison. He meets Prabhakar who takes him to his native village where he relaunches his criminal career as Shantaram in the city's ... Read all,"Release dateOctober 14, 2022 (United States)",,EnglishMarathi,"https://m.media-amazon.com/images/M/MV5BMjU0ZmU1NTItNmRjNS00MjRkLWE0MDctYWMyNDY0YTA3ZDc4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt0988818,Gintama,2005,2021,25,Action Animation Comedy,8.7,15581,,"In an era where aliens have invaded and taken over feudal Tokyo, an unemployed samurai finds work however he can.",Release date2006 (United States),,EnglishJapanese,"https://m.media-amazon.com/images/M/MV5BMDhmNjUxM2UtZTY2Zi00OTQ0LWExNjgtNDhkNTUyMjQ3MmU5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0063951,Sesame Street,1969,\N,55,Adventure Animation Family,8.1,15558,,"On a special inner city street, the inhabitants, human and muppet, teach preschool subjects with comedy, cartoons, games, and songs.","Release dateJuly 21, 1969 (United States)",,EnglishSpanishAmerican Sign Language,"https://m.media-amazon.com/images/M/MV5BODM4NDI3OTcxN15BMl5BanBnXkFtZTgwNjc3MjIwMTI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt1442109,Life Unexpected,2010,2011,60,Drama,7.5,15543,,"After 15 years in foster homes, Lux decides to get emancipated, which leads to her meeting her birth parents.","Release dateJanuary 18, 2010 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNzg5YjNlMmUtNTVkOC00MGQwLThmYmYtM2Y0NDI1NmYyZTE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjYzNDE4ODA@._V1_QL75_UY281_CR0,0,190,281_.jpg"
tt5103758,Troy: Fall of a City,2018,\N,60,Action Adventure Fantasy,4.1,15536,,"Retells the story of the 10 year siege of Troy, which occurred in the 12 or 13th century BC.","Release dateFebruary 16, 2018 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZmQ1YWY0ZmQtZTNmNi00NDE5LWE2MDktMjc5NjM4N2IxNTI4XkEyXkFqcGdeQXVyODQyNDI4ODg@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0808096,Primeval,2007,2011,60,Action Adventure Drama,7.2,15535,,"When strange anomalies start to appear all over England, Professor Cutter and his team must track down and capture all sorts of dangerous prehistoric creatures from Earth's distant past and ... Read all","Release dateAugust 9, 2008 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BOGZkNmFmMGUtMzNjNi00YTUwLWI3ZWYtMzFhNDMyMWYyMjBmXkEyXkFqcGdeQXVyMTU0NTE4MTkz._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt13103134,Horimiya,2021,2021,24,Animation Comedy Drama,8.1,15535,,Two very different people - an academically successful schoolgirl and a quiet loser schoolboy - meet and develop a friendship.,"Release dateJanuary 10, 2021 (United States)",,JapaneseEnglish,"https://m.media-amazon.com/images/M/MV5BZWNiY2IwMGUtYTk1NC00NmE5LWE4NTItYmQyNDJmMGU2MDMwXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt1286677,Forbidden Love,2008,2010,90,Drama Romance,7.7,15529,,"Rich Adnan marries Bihter, who is younger than him. A poisonous forbidden love begins between Adnan's nephew Behlül and Bihter who lives in the same mansion.","Release dateSeptember 4, 2008 (United States)",,Turkish,"https://m.media-amazon.com/images/M/MV5BMTUzODU0MjQ4NV5BMl5BanBnXkFtZTcwMDQwMjEyOQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0131179,Detective Conan,1996,\N,25,Action Animation Comedy,8.5,15491,,The cases of a detective whose physical age was chemically reversed to that of a prepubescent boy but must hide his true mental development.,"Release dateJanuary 8, 1996 (United States)",,Japanese,"https://m.media-amazon.com/images/M/MV5BMzA1MmI0OGItODU3NS00ZTA0LWI2OTMtYjMyZDVmNjI2YzdlXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt5562056,Easy,2016,2019,30,Comedy,6.9,15486,,"Intertwined groups of friends in Chicago fumble through the modern maze of love, sex, technology and culture.","Release dateSeptember 22, 2016 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjA3MTAyNzUyNF5BMl5BanBnXkFtZTgwNDk4NzgwMDI@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0206511,Even Stevens,2000,2003,30,Comedy Family,7.6,15391,,"The Stevens family live in Sacramento, California, where the two younger children in the family, Ren and Louis, who have opposing personalities, often clash.","Release dateJune 17, 2000 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjIwYzJkZWYtMGQ4Ny00ODlkLTk4NTUtMGUzYzZjYzlhYzEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt9151230,To the Lake,2019,2022,48,Drama Sci-Fi Thriller,7.2,15391,,A terrible plague strikes and a group decides to risk their lives. Humanity struggles to survive as they face the end of their civilization.,"Release dateOctober 7, 2020 (United States)",,Russian,"https://m.media-amazon.com/images/M/MV5BODdhNTQyYjctODI0NC00NmQ2LThlZTUtNTgyNDIzZWYzMTVjXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR8,0,190,281_.jpg"
